#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:impatiens" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:impatiens" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:impatiens">
#                <taxonset id="TaxonSet.impatiens" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:impatiens" name="distribution" x="@birthRate.t:impatiens">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:impatiens" name="distribution">
#            <parameter id="gammaShape.s:impatiens" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:impatiens" name="distribution">
#            <parameter id="kappa.s:impatiens" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:impatiens" name="distribution">
#            <parameter id="ucldStdev.c:impatiens" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.03" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.04" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@impatiens" id="treeLikelihood.impatiens" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:impatiens">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:impatiens" shape="@gammaShape.s:impatiens" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:impatiens" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:impatiens" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:impatiens" kappa="@kappa.s:impatiens" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:impatiens" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:impatiens" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:impatiens" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:impatiens">
#                <LogNormal S="@ucldStdev.c:impatiens" id="LogNormalDistributionModel.c:impatiens" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.05" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:impatiens" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:impatiens" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape	kappa	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
36000	-1791.3586223622647	-1954.1943130940335	162.83569073176898	-1954.1943130940335	0.056682289857393424	172.2585085605454	115.9925825810411	0.09073417910298871	11.131622806858244	1.8632149558499744	1.2688806201727478	5.169151127124248	3.253048719428543	0.2465111080390814	0.2613917500871028	0.23458787511439905	0.25750926675941666	
37000	-1796.284229140219	-1954.0921799918742	157.80795085165536	-1954.0921799918742	0.061283081647485776	166.76074718833064	87.61165970844696	0.08507131308909685	9.94938442310059	1.7744832099593646	1.2617854601638019	5.059818438698687	2.991133399664747	0.2469876278259063	0.2613917500871028	0.2380810394490786	0.2535395826379122	
38000	-1790.7065878864903	-1946.3023979600043	155.59581007351412	-1946.3023979600043	0.06550080125472907	165.4024202449629	73.1194537259187	0.0756790101577998	15.418329772807029	1.7744832099593646	1.465942522945989	4.231233091629601	3.0269452833021466	0.2469876278259063	0.2613917500871028	0.2380810394490786	0.2535395826379122	
39000	-1782.2864554964606	-1947.803385054196	165.5169295577355	-1947.803385054196	0.049524019329146914	175.51028582324128	114.77830806985439	0.0756790101577998	15.418329772807029	1.8394767192061134	1.2445720221886796	4.612129796895172	3.1405876136096498	0.2469876278259063	0.2613917500871028	0.2380810394490786	0.2535395826379122	
40000	-1798.916072239128	-1954.1934259004	155.27735366127203	-1954.1934259004	0.06358484251574018	166.00537658844806	105.79467722458335	0.0756790101577998	20.318371459996378	1.8840695837502774	1.3264695976538399	4.9818988683361685	3.3780659750829076	0.2469876278259063	0.2613917500871028	0.2380810394490786	0.2535395826379122	
41000	-1789.7708489109575	-1940.344025379001	150.5731764680435	-1940.344025379001	0.06916604759914947	161.2678072588979	97.36101585669368	0.0756790101577998	20.318371459996378	1.8724087324396739	1.463315254885396	4.98227444122269	3.289126664723102	0.2469876278259063	0.2613917500871028	0.2380810394490786	0.2535395826379122	
42000	-1770.938401855689	-1942.3230181972533	171.3846163415642	-1942.3230181972533	0.053657870659271106	181.21645722871156	149.28412533914792	0.06402886170326305	20.318371459996378	1.57749318008544	1.7536205852915268	3.240522234588749	2.373914565234978	0.24881707318795399	0.2613917500871028	0.23625159408703092	0.2535395826379122	
43000	-1783.5115462098263	-1937.4112676476811	153.8997214378549	-1937.4112676476811	0.06412911382079328	165.14192425357933	90.90908511538564	0.06402886170326305	23.262238126102933	1.957709058983115	1.4978832003683242	5.4410634049982765	3.344030027998958	0.2525773021370879	0.2613917500871028	0.23249136513789703	0.2535395826379122	
44000	-1793.522682112561	-1949.194443851078	155.67176173851703	-1949.194443851078	0.06322283031411988	167.1275096531915	105.2384871730534	0.06402886170326305	23.262238126102933	2.032656375035867	1.7820222207299112	5.994260004092146	3.685651584462704	0.2525773021370879	0.2784885295853503	0.23249136513789703	0.2364428031396647	
45000	-1784.6907680013253	-1940.4470594831869	155.75629148186155	-1940.4470594831869	0.06259006831971116	166.3919296632878	93.35416067099746	0.06402886170326305	21.338769777066734	1.8165558451423387	1.7985530385053976	4.767592127840874	2.8805198364002598	0.2525773021370879	0.2784885295853503	0.23249136513789703	0.2364428031396647	
46000	-1799.6027960930264	-1954.8188451272201	155.21604903419376	-1954.8188451272201	0.05907753971947135	164.99312936670566	81.93602608543516	0.06402886170326305	14.435732044724274	1.8161282260059224	1.4052557221201785	4.659171569955556	3.1315196231010427	0.2525773021370879	0.2784885295853503	0.23249136513789703	0.2364428031396647	
47000	-1790.6399158145955	-1952.3618672028865	161.72195138829105	-1952.3618672028865	0.05001018406182806	171.61412864955207	115.60231280326566	0.06402886170326305	14.435732044724274	1.8562423960150516	1.2163157333305414	4.911282715470065	3.259947607940748	0.2525773021370879	0.2784885295853503	0.23269740042792422	0.2362367678496375	
48000	-1783.294815855686	-1944.6382888619682	161.34347300628212	-1944.6382888619682	0.05559583500734769	171.26594303887663	110.1587087895554	0.04321846183563508	14.435732044724274	1.8740773965991664	1.4461809988090752	5.178934343453983	3.080462483707717	0.2568076794530782	0.2784885295853503	0.21585022556660877	0.24885356539496267	
49000	-1784.3440480782942	-1946.968073225474	162.62402514717985	-1946.968073225474	0.05559110512458016	171.65719737016326	191.99462740674653	0.05147814001112626	14.435732044724274	1.5631927280594342	1.7872482251764092	3.5504848295861184	2.47357223386053	0.2568076794530782	0.2784885295853503	0.21585022556660877	0.24885356539496267	
50000	-1770.9154357055	-1940.0182963650168	169.10286065951678	-1940.0182963650168	0.05448637456314229	180.53923055721032	130.62275465396488	0.0761949948404136	27.250647686765415	1.8871409551523244	2.362349775969294	6.774046463581805	3.043816865502968	0.2568076794530782	0.2784885295853503	0.21585022556660877	0.24885356539496267	
51000	-1779.5095943243236	-1936.1923807737674	156.68278644944382	-1936.1923807737674	0.08039185416980384	167.5946550119813	105.17308356820048	0.02386775353325568	27.250647686765415	1.7228341287373619	2.428830533235264	5.508402649205309	2.7972282635196644	0.2568076794530782	0.2784885295853503	0.21585022556660877	0.24885356539496267	
52000	-1777.987796063975	-1942.8223646693066	164.83456860533153	-1942.8223646693066	0.060264852363254226	175.94628941426092	123.93586433684943	0.06739924211452755	27.250647686765415	1.7770820394056797	2.0972865655221336	5.88459312584255	2.778832213075372	0.2568076794530782	0.2784885295853503	0.21585022556660877	0.24885356539496267	
53000	-1783.5447333931509	-1949.032477451985	165.487744058834	-1949.032477451985	0.054675669087620865	176.33612326556272	137.57490927023477	0.06739924211452755	27.250647686765415	1.685785206763928	1.8626593227573882	4.843571937389965	2.533282423923226	0.2568076794530782	0.2784885295853503	0.21585022556660877	0.24885356539496267	
54000	-1785.72120681538	-1952.1537399222216	166.4325331068418	-1952.1537399222216	0.06080046700579667	177.0390372515896	101.42693423440559	0.06739924211452755	27.250647686765415	1.602339288931167	2.1863041723134584	4.157773461701172	2.296975390206381	0.2568076794530782	0.2784885295853503	0.21585022556660877	0.24885356539496267	
55000	-1775.8316119533547	-1939.1470459088264	163.3154339554716	-1939.1470459088264	0.0664735822660607	174.69428048156988	108.42452461613382	0.06739924211452755	27.817076979199026	1.8523084171266133	2.465578572104758	5.701913148509091	3.000288616355638	0.2568076794530782	0.2784885295853503	0.21585022556660877	0.24885356539496267	
56000	-1782.158217331592	-1943.9936131165653	161.83539578497334	-1943.9936131165653	0.0499462348532256	173.31865761522099	127.10743090411489	0.06739924211452755	27.817076979199026	1.888758290987568	1.3326932669471394	5.914810319944786	3.07761319730253	0.2568076794530782	0.2784885295853503	0.18392469778149054	0.2807790931800809	
57000	-1775.6497485151476	-1936.5578302219294	160.9080817067818	-1936.5578302219294	0.05268692248396239	172.61635751141677	100.52549501430532	0.06739924211452755	27.817076979199026	1.9675088547647388	1.7444291110226267	6.55145855508734	3.315653992971476	0.2568076794530782	0.2784885295853503	0.18392469778149054	0.2807790931800809	
58000	-1771.989059184126	-1936.4810453853577	164.49198620123167	-1936.4810453853577	0.05364799379325843	175.40526730737122	118.1849717978934	0.06739924211452755	27.817076979199026	1.6905733785783326	1.9261332676848943	5.298255412160971	2.8454330567044965	0.2871398569105795	0.2760451189996224	0.1560359309097171	0.2807790931800809	
59000	-1770.7102690437414	-1941.4042207473965	170.69395170365505	-1941.4042207473965	0.04607564577883623	181.9997157712516	118.82349821806913	0.06739924211452755	27.817076979199026	1.8268331949413803	2.2158178790246956	9.500334908654711	3.2662555917141214	0.2871398569105795	0.2760451189996224	0.1560359309097171	0.2807790931800809	
60000	-1793.39156278152	-1949.5575653858207	156.16600260430073	-1949.5575653858207	0.05311562583955972	166.2940799902563	75.62492457836792	0.04955015169369953	21.943746957730852	1.6231855776448874	1.6697187884567442	6.921224537935579	2.9818049751762996	0.2871398569105795	0.2760451189996224	0.1560359309097171	0.2807790931800809	
61000	-1791.750858073975	-1945.3317531950547	153.58089512107964	-1945.3317531950547	0.06449481443478006	163.94545148879791	87.24872319406892	0.04955015169369953	25.361336125212496	1.5858634033806154	1.6930005831992778	6.299106172533288	2.7240075384025815	0.2871398569105795	0.2760451189996224	0.1560359309097171	0.2807790931800809	
62000	-1795.8276562820815	-1954.1707252086428	158.34306892656116	-1954.1707252086428	0.05664579578690011	169.58754089106432	92.7545802196186	0.02948487243237567	25.361336125212496	1.8979771249184691	1.7617664160635207	9.61199698597781	3.661259479873304	0.2871398569105795	0.2760451189996224	0.1560359309097171	0.2807790931800809	
63000	-1781.1694374122173	-1946.4346518762045	165.26521446398712	-1946.4346518762045	0.05922979066706833	175.92000050927183	113.43428757706036	0.01661207312862226	25.361336125212496	1.6973369850303723	2.2171893342070277	7.818104031861445	2.908746504942539	0.2871398569105795	0.28036325005225204	0.1560359309097171	0.27646096212745125	
64000	-1779.2229423931149	-1937.564902627944	158.3419602348292	-1937.564902627944	0.054331672127745576	169.43259138654832	111.37755696289656	0.01661207312862226	25.361336125212496	1.8487609365506388	1.8099754786310234	6.431236433787658	3.0025791128810444	0.2871398569105795	0.28036325005225204	0.1560359309097171	0.27646096212745125	
65000	-1793.5587086014148	-1944.0548218095723	150.49611320815762	-1944.0548218095723	0.06601915650255899	161.79933343122892	107.42572331709412	0.03362264042010162	25.361336125212496	1.917072714124328	1.8953263115462644	6.896752750222768	2.736430660959816	0.27855983658969874	0.28036325005225204	0.16461595123059786	0.27646096212745125	
66000	-1763.7625193103615	-1934.354638352906	170.59211904254443	-1934.354638352906	0.029200875836499197	181.81939603052294	131.62936037811647	0.03362264042010162	25.361336125212496	1.8905221329161583	1.8732525176825117	7.69631697250223	2.8994956639101654	0.27855983658969874	0.28036325005225204	0.16461595123059786	0.27646096212745125	
67000	-1771.792489514236	-1937.9440686524783	166.15157913824234	-1937.9440686524783	0.03196493752363339	176.5538892068984	100.98717265787663	0.02318814665158873	19.351454265751325	1.8273979263906162	1.8724341709206842	7.022104503904238	2.8299565129918594	0.27855983658969874	0.28036325005225204	0.16461595123059786	0.27646096212745125	
68000	-1782.2250328120163	-1944.3466072098545	162.12157439783823	-1944.3466072098545	0.03518635158060518	173.05497451255678	90.30566345533633	0.02318814665158873	19.351454265751325	2.013195843935629	1.3954630667037555	7.766914558287437	3.116723247701567	0.27855983658969874	0.28036325005225204	0.16461595123059786	0.27646096212745125	
69000	-1794.9346734517728	-1949.4539758019723	154.51930235019955	-1949.4539758019723	0.047636255566290045	165.3934139856985	91.14244409208906	0.05078955540164971	16.935956879222832	2.086437229896693	1.4497396479958164	7.9834245841013844	3.28094353365937	0.27855983658969874	0.28036325005225204	0.16461595123059786	0.27646096212745125	
70000	-1765.3574194988776	-1932.6253342799182	167.2679147810406	-1932.6253342799182	0.035467150971797215	177.3136712344419	90.16743096525241	0.05078955540164971	16.935956879222832	1.796404511212868	1.4022108642174598	5.56604972338036	2.795194676139783	0.27855983658969874	0.2750556792524421	0.16992352203040778	0.27646096212745125	
71000	-1773.8014367762996	-1941.2475827395974	167.4461459632977	-1941.2475827395974	0.03655029608965061	178.34743849495294	147.12441151992851	0.07147065255704523	23.041989866610546	1.8438249497558163	2.0711038645187347	5.441547250711362	2.7189942377911227	0.27855983658969874	0.27014963291701083	0.17482956836583904	0.27646096212745125	
72000	-1752.9020242983436	-1932.9818105641975	180.079786265854	-1932.9818105641975	0.03137616478473085	190.55258827176928	129.61265599991808	0.08842647865480818	23.041989866610546	1.6891177171760874	2.0600659250749493	4.6599690148333694	2.372591075391746	0.27855983658969874	0.27045365868881865	0.17482956836583904	0.2761569363556434	
73000	-1769.1104169494754	-1940.3761127619732	171.26569581249777	-1940.3761127619732	0.04102504139203473	181.49349930695885	102.57709179938486	0.08842647865480818	23.041989866610546	1.6045804380960778	2.1888784781034003	4.389478419605196	2.1036171185356056	0.27855983658969874	0.2908987689194798	0.1543844581351779	0.2761569363556434	
74000	-1761.7941163962773	-1940.7675864861706	178.97347008989317	-1940.7675864861706	0.037109422011738925	188.11714838880124	147.56441089331025	0.08842647865480818	16.809101680038054	1.4780508534969055	1.5825726852657551	3.4020694763664974	2.0425273755847373	0.27855983658969874	0.2908987689194798	0.1543844581351779	0.2761569363556434	
75000	-1761.474696266044	-1934.8097301300656	173.33503386402165	-1934.8097301300656	0.04003257586190764	182.9112193632749	165.95635672194192	0.08842647865480818	16.809101680038054	1.6264076220264325	1.7654336791676812	4.235780308742849	2.3280409025237496	0.27855983658969874	0.2908987689194798	0.1543844581351779	0.2761569363556434	
76000	-1764.3138464808085	-1942.1740972891398	177.8602508083313	-1942.1740972891398	0.03549165824888544	187.049992457238	134.79761224785403	0.08842647865480818	16.809101680038054	1.493781088519313	1.692193012539455	3.4449130245969517	2.093255518317997	0.27855983658969874	0.2908987689194798	0.1543844581351779	0.2761569363556434	
77000	-1764.199659367028	-1950.0019920425184	185.80233267549042	-1950.0019920425184	0.031341691133392344	194.30475712689693	163.85588247104764	0.07804703025963065	13.168432353076048	1.4367418185561822	1.946339160869886	2.862109272106718	1.954855287743855	0.27855983658969874	0.2908987689194798	0.1543844581351779	0.2761569363556434	
78000	-1773.5183507579459	-1944.338285956581	170.8199351986351	-1944.338285956581	0.055094425938340685	179.85595943425577	129.0231873117675	0.061238797158700516	13.168432353076048	1.6252644942035603	1.468112619033771	3.658589123322482	2.618916498636366	0.27855983658969874	0.2908987689194798	0.1543844581351779	0.2761569363556434	
79000	-1783.4840728911452	-1943.402573860717	159.91850096957177	-1943.402573860717	0.05458029248182637	170.1211164176208	111.98648855563967	0.09260698830601174	17.55609550807587	1.809125825650794	1.4950473191885114	4.8339173174593215	3.205270254099879	0.2759962323811932	0.2908987689194798	0.1543844581351779	0.27872054056414897	
80000	-1780.117774516247	-1942.6106149972347	162.4928404809878	-1942.6106149972347	0.058493479225110924	171.64106100677577	126.20587981937095	0.09260698830601174	16.14176906200626	1.5079746415894675	1.508725342453112	3.142107857956363	2.4199708876172084	0.2759962323811932	0.2908987689194798	0.1543844581351779	0.27872054056414897	
81000	-1762.8444772132325	-1938.880763354955	176.0362861417225	-1938.880763354955	0.03803630975715807	185.22527190330888	166.8700550633828	0.09260698830601174	21.189001346195088	1.3160646316924203	1.8379649741249147	2.4169631915897813	1.8015994236370083	0.2759962323811932	0.2908987689194798	0.1543844581351779	0.27872054056414897	
82000	-1774.5163844584015	-1940.0495804870231	165.5331960286217	-1940.0495804870231	0.050060373462037185	174.95370354133308	95.65684369691762	0.09260698830601174	21.189001346195088	1.3943261069244262	1.9233323960068582	2.614155002563812	1.9634330611092905	0.2759962323811932	0.2908987689194798	0.1543844581351779	0.27872054056414897	
83000	-1776.1010200030457	-1936.8531037727607	160.75208376971503	-1936.8531037727607	0.04790642298442491	170.629109414977	89.35662325464735	0.09260698830601174	21.189001346195088	1.550054089547663	1.9108840481447429	3.311371054701337	2.6377984079491967	0.2759962323811932	0.2908987689194798	0.1543844581351779	0.27872054056414897	
84000	-1782.7263202975487	-1945.8194758642474	163.09315556669858	-1945.8194758642474	0.051985181534863936	173.04984504184114	112.88888543332325	0.09260698830601174	21.189001346195088	1.5774025471451756	2.2454038378062893	3.4938025943391042	2.3135520375122094	0.2759962323811932	0.2908987689194798	0.1543844581351779	0.27872054056414897	
85000	-1776.3067813906064	-1940.9846491202118	164.67786772960542	-1940.9846491202118	0.04389714819819275	175.00005854559527	86.62331466588405	0.09260698830601174	21.189001346195088	1.7034687079850128	1.8310455333518207	4.1798450090158985	2.4795507331328137	0.25970921081390747	0.2908987689194798	0.17067147970246363	0.27872054056414897	
86000	-1760.8949010723393	-1934.3855744417024	173.490673369363	-1934.3855744417024	0.0444526372807417	182.2435381266632	165.5491715308468	0.09260698830601174	15.14217654708662	1.4193817479444775	1.63120225443566	2.4803984075158056	2.1323015282461326	0.25970921081390747	0.2908987689194798	0.17067147970246363	0.27872054056414897	
87000	-1760.9000350572624	-1937.9755698981955	177.0755348409333	-1937.9755698981955	0.04811860950365639	185.56224207357712	152.6007660613153	0.09260698830601174	15.14217654708662	1.3292690503150515	1.5124979571812491	2.275957559966415	1.859582561121568	0.25970921081390747	0.2908987689194798	0.17067147970246363	0.27872054056414897	
88000	-1765.3975492697982	-1934.576116887116	169.17856761731792	-1934.576116887116	0.05372494126301581	178.54347870519882	129.61408335199772	0.11089682359207971	15.14217654708662	1.6226092513090167	1.781681279417587	3.4235335393670843	2.745510172698319	0.2701738127526671	0.28043416698072016	0.17067147970246363	0.27872054056414897	
89000	-1771.382571946423	-1945.3949691891178	174.01239724269468	-1945.3949691891178	0.05399941832588525	181.86796024053984	194.8719928278629	0.11089682359207971	15.14217654708662	1.112543837349298	1.5816302427662574	1.3229577653200246	1.3179120079067799	0.2701738127526671	0.28043416698072016	0.17067147970246363	0.27872054056414897	
90000	-1765.8246323452327	-1940.5303337050022	174.7057013597696	-1940.5303337050022	0.04922585704878582	182.7932831975722	183.8475693024133	0.11089682359207971	14.098446660123459	1.2388732792783044	1.7606059896203519	1.8322965858976317	1.4681383543604511	0.2701738127526671	0.28043416698072016	0.17067147970246363	0.27872054056414897	
91000	-1768.1796798491016	-1949.460959150063	181.2812793009613	-1949.460959150063	0.04532022576510185	189.61568139931592	188.38297203771498	0.10071724994615262	10.380675820534616	1.5286765311505162	1.7325067517908108	3.1565747890389457	2.0239064270253855	0.2701738127526671	0.28043416698072016	0.17067147970246363	0.27872054056414897	
92000	-1781.577398820924	-1954.3937853522777	172.8163865313539	-1954.3937853522777	0.05232079868313766	182.38252654440328	146.98141050054545	0.10071724994615262	19.73513537041745	1.4966043024329259	1.658692479775675	3.0140544273340923	2.0160517279740655	0.2701738127526671	0.28043416698072016	0.17067147970246363	0.27872054056414897	
93000	-1791.8349537322736	-1945.1107542891893	153.27580055691587	-1945.1107542891893	0.060757975170701674	163.95197175851672	118.19143182412365	0.10071724994615262	21.72828566239862	1.8032574831479367	1.7288034807310149	4.40281875305636	3.0237146602841727	0.2701738127526671	0.28043416698072016	0.17067147970246363	0.27872054056414897	
94000	-1773.1936005811583	-1945.1861492386593	171.992548657501	-1945.1861492386593	0.05140465799941622	182.01183177775727	150.67581891287307	0.10071724994615262	21.72828566239862	1.5760689342692158	1.6173024817763724	3.097315510788302	2.359057231178414	0.2691377439048628	0.28043416698072016	0.17170754855026796	0.27872054056414897	
95000	-1791.931746030288	-1947.1139753851521	155.18222935486412	-1947.1139753851521	0.07644304171826283	165.08485338439712	109.31743876350691	0.10071724994615262	21.72828566239862	1.5360401402665975	1.5665130869102764	2.9707528206258336	2.435768037472565	0.2691377439048628	0.28043416698072016	0.17170754855026796	0.27872054056414897	
96000	-1789.2748518856404	-1951.8763447461074	162.60149286046695	-1951.8763447461074	0.044700341677398975	172.21926666985314	162.07607052901906	0.10071724994615262	21.72828566239862	1.4387595604025112	1.7767754837872132	4.2838069637170255	2.496887234395733	0.2691377439048628	0.28043416698072016	0.17170754855026796	0.27872054056414897	
97000	-1788.5312789713857	-1945.5141438480098	156.98286487662415	-1945.5141438480098	0.07821685826269083	166.99414277477467	84.95734699954579	0.10071724994615262	21.72828566239862	1.5733188124173727	1.6592178297618998	3.057958969670985	2.6962353099174976	0.2691377439048628	0.28043416698072016	0.17170754855026796	0.27872054056414897	
98000	-1787.633915500387	-1945.8399392061558	158.20602370576876	-1945.8399392061558	0.06359224746141169	168.49697584611576	85.03316646787471	0.10071724994615262	22.667457886105222	1.6354402580720946	1.6992526011192484	3.5118145102827762	2.8548856406496657	0.2691377439048628	0.2941823427093595	0.1579593728216286	0.27872054056414897	
99000	-1783.6490445346778	-1943.757820352844	160.10877581816604	-1943.757820352844	0.06209051014601926	169.85152443645077	86.77558269961754	0.10071724994615262	20.964635678835695	1.5097080175470123	1.5158855196813648	3.129347740488432	2.2733322892618095	0.2990865629500874	0.25027862606184603	0.1579593728216286	0.2926754381664379	
100000	-1782.4367250713944	-1945.24922716378	162.8125020923856	-1945.24922716378	0.056472066297883955	172.74569793147253	113.29065732325039	0.10071724994615262	20.964635678835695	1.574995934751613	1.6791718311796444	3.9928558905617466	2.36628524044506	0.2990865629500874	0.25027862606184603	0.1579593728216286	0.2926754381664379	
101000	-1768.6693489901982	-1942.884759341628	174.21541035142997	-1942.884759341628	0.04581091476223524	183.82565735172008	143.31681659938542	0.10071724994615262	20.964635678835695	1.4644564322198066	1.7265189399639713	3.9068921430249195	2.0262786467240703	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
102000	-1767.1483526679535	-1944.164010894833	177.01565822687948	-1944.164010894833	0.04084020640315313	187.07798898590914	147.48432246689833	0.10071724994615262	20.964635678835695	1.6194216908378014	1.7183595384304398	3.743547055617452	2.4269000422718316	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
103000	-1765.452484813656	-1936.5534170945662	171.1009322809102	-1936.5534170945662	0.04616480673964831	180.06668672089836	162.41845502401463	0.10071724994615262	15.389691645970997	1.4775005008331528	1.8816822976668073	2.9475005190257137	2.192638965502986	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
104000	-1765.919690993775	-1939.5945915831237	173.6749005893487	-1939.5945915831237	0.046903169623574985	182.8004300595275	137.74831928807095	0.10071724994615262	15.389691645970997	1.5321343260406683	1.8073542801907092	3.3041425399697553	2.305836309412986	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
105000	-1762.8930387997784	-1945.6274488842275	182.7344100844492	-1945.6274488842275	0.03958955532432653	191.5945650660583	163.72122596113314	0.10071724994615262	15.389691645970997	1.4415082771889247	2.419568098986131	2.7982398882781823	2.0613193857734333	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
106000	-1748.8112394799195	-1928.7341429100115	179.922903430092	-1928.7341429100115	0.038908108616044455	188.701283184175	124.20502175461624	0.10827178769551282	15.389691645970997	1.4111372962302688	2.177594518383325	2.970825125893309	1.9881886093594798	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
107000	-1748.6249230407795	-1940.9224449278756	192.29752188709617	-1940.9224449278756	0.03420950130514414	200.54136415272353	189.32547647656273	0.10827178769551282	15.389691645970997	1.2310086943473642	2.314386871829148	2.100859921379276	1.4924265958060945	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
108000	-1755.808770659781	-1948.2223818322468	192.41361117246586	-1948.2223818322468	0.03540552780110302	200.85641787494282	188.2417343059739	0.10827178769551282	15.389691645970997	1.2977146816381275	1.8367836022551292	2.7116645173463225	1.6810112710760248	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
109000	-1744.1020476041658	-1938.0115878000868	193.90954019592087	-1938.0115878000868	0.029101439768465562	202.37257168892083	161.62672838110126	0.10827178769551282	15.389691645970997	1.3045190209077488	2.0895824031044237	2.647953282027631	1.652989712405547	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
110000	-1745.4047072983833	-1935.0240812176335	189.6193739192501	-1935.0240812176335	0.03166869522431997	198.29688234004166	146.63756287151148	0.11958794252669466	15.389691645970997	1.37309766266752	2.0430578028492596	3.068074122768317	1.7693128882850786	0.26680540985091483	0.2825597791610186	0.1579593728216286	0.2926754381664379	
111000	-1748.9734589200398	-1937.781469222856	188.80801030281614	-1937.781469222856	0.02968567759252675	197.3002496181076	153.0776169035207	0.11958794252669466	14.513849758799179	1.3518696443791778	2.1204587747307424	4.145607227499096	1.9145880348595916	0.26680540985091483	0.2825597791610186	0.1539308436465496	0.2967039673415169	
112000	-1747.8585728799828	-1945.1049276603303	197.2463547803475	-1945.1049276603303	0.026884426313645782	205.9381482997325	287.4649930330982	0.11958794252669466	14.513849758799179	1.4194966286384134	2.7425830848645503	5.340631408828992	1.8926644170163787	0.26680540985091483	0.2825597791610186	0.1539308436465496	0.2967039673415169	
113000	-1731.0249280638664	-1924.3157363935593	193.29080832969294	-1924.3157363935593	0.020305414864310565	202.20959873347516	307.44209432853694	0.11958794252669466	14.513849758799179	1.4968565051339129	2.2590990368383443	6.307525528564027	2.0568629542959775	0.26680540985091483	0.2825597791610186	0.1539308436465496	0.2967039673415169	
114000	-1746.600552978597	-1934.215596198474	187.61504321987695	-1934.215596198474	0.023693403574418924	197.26033021006285	162.50781672379787	0.11958794252669466	14.513849758799179	1.7471222491986633	2.038692173693903	7.355500656806209	2.263929531110383	0.26680540985091483	0.2825597791610186	0.1539308436465496	0.2967039673415169	
