#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:impatiens" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:impatiens" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:impatiens" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:impatiens" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:impatiens">
#                    <taxonset id="TaxonSet.impatiens" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:impatiens" name="distribution">
#            <parameter id="gammaShape.s:impatiens" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:impatiens" name="distribution">
#            <parameter id="kappa.s:impatiens" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:impatiens" name="distribution" x="@popSize.t:impatiens">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@impatiens" id="treeLikelihood.impatiens" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:impatiens">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:impatiens" shape="@gammaShape.s:impatiens" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:impatiens" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:impatiens" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:impatiens" kappa="@kappa.s:impatiens" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:impatiens" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:impatiens" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:impatiens" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:impatiens" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
3862000	-1861.3173347384907	-1968.2865891011488	106.96925436265823	-1968.2865891011488	0.1331196416717782	0.08174925840420315	14.77735631123069	0.03404860771590297	108.42351933272236	0.26510152741942017	0.2633232005526668	0.17898149011838044	0.29259378190953333	
3863000	-1849.389571950814	-1960.2490395721793	110.85946762136537	-1960.2490395721793	0.16364814940847594	0.08174925840420315	14.77735631123069	0.0444878253351866	112.58115901283762	0.26510152741942017	0.2633232005526668	0.17898149011838044	0.29259378190953333	
3864000	-1842.0922886735423	-1950.9460416936522	108.85375302010986	-1950.9460416936522	0.16517580278087474	0.09011014556042567	12.240436739452717	0.034781725639247425	109.95658941667156	0.2693685728654564	0.25905615510663055	0.17898149011838044	0.29259378190953333	
3865000	-1845.631087485032	-1951.0478548858105	105.41676740077858	-1951.0478548858105	0.19270289607709382	0.09011014556042567	12.240436739452717	0.04038913581992409	106.6690725072499	0.2693685728654564	0.2790243532019392	0.1590132920230718	0.29259378190953333	
3866000	-1844.6757345306617	-1945.2166977571064	100.5409632264448	-1945.2166977571064	0.2692152316386359	0.09881336527192773	17.76054282515764	0.030796538801715914	102.3058614214621	0.2693685728654564	0.2790243532019392	0.1590132920230718	0.29259378190953333	
3867000	-1842.8801534494862	-1944.146187415678	101.26603396619188	-1944.146187415678	0.26488671403635605	0.09881336527192773	17.76054282515764	0.04311479707750222	103.36739611196467	0.2693685728654564	0.2790243532019392	0.1590132920230718	0.29259378190953333	
3868000	-1845.4465080765135	-1947.061465822461	101.61495774594752	-1947.061465822461	0.26348511009706876	0.09881336527192773	17.76054282515764	0.034507703067678225	103.49363621030633	0.2693685728654564	0.2790243532019392	0.1590132920230718	0.29259378190953333	
3869000	-1840.5650283903185	-1941.2651672589302	100.70013886861175	-1941.2651672589302	0.2659351300490519	0.09881336527192773	17.76054282515764	0.04755513621108588	102.89952455674742	0.2693685728654564	0.2790243532019392	0.1590132920230718	0.29259378190953333	
3870000	-1841.8888657001773	-1946.3590840736372	104.47021837345993	-1946.3590840736372	0.2625630557496616	0.09881336527192773	12.42162222432604	0.03867890320128232	105.71687359112597	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3871000	-1851.6232981468954	-1953.249231875903	101.6259337290075	-1953.249231875903	0.1893226465863128	0.09881336527192773	12.42162222432604	0.05233111002765452	103.17488566442647	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3872000	-1847.903628072093	-1943.9111702472899	96.00754217519682	-1943.9111702472899	0.21413265848906363	0.09881336527192773	20.446749450238435	0.04135551150344165	98.3836282439251	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3873000	-1850.0655617562627	-1953.4547649755934	103.3892032193308	-1953.4547649755934	0.2658203315836231	0.06923871674530342	20.446749450238435	0.036343358713915655	105.60652042127121	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3874000	-1845.3636317297482	-1950.2000567631947	104.83642503344633	-1950.2000567631947	0.21933077242692253	0.06923871674530342	20.446749450238435	0.03640213258775017	107.05535811248295	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3875000	-1845.9943858963177	-1952.641687048067	106.64730115174949	-1952.641687048067	0.16637483334557795	0.06923871674530342	20.446749450238435	0.045454139764976795	109.08831077069753	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3876000	-1848.8724218604511	-1953.8165671442969	104.94414528384576	-1953.8165671442969	0.20872902323041057	0.06923871674530342	20.446749450238435	0.04867261935891212	107.45356764353468	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3877000	-1856.7090615023878	-1959.2529583871685	102.54389688478064	-1959.2529583871685	0.29481789604508724	0.06923871674530342	20.446749450238435	0.04598485109081371	104.99651462145245	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3878000	-1835.8551674590665	-1943.804119841246	107.94895238217941	-1943.804119841246	0.31058797072759037	0.06923871674530342	20.446749450238435	0.04240189089776922	110.32045105860298	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3879000	-1832.5737175115225	-1952.2411113436829	119.66739383216026	-1952.2411113436829	0.2444054706598619	0.06923871674530342	20.446749450238435	0.02716769766644039	121.59372823246532	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3880000	-1850.6849536258505	-1951.1204440604904	100.43549043463985	-1951.1204440604904	0.28536669317356156	0.06923871674530342	20.446749450238435	0.044324152673878535	102.85132588873941	0.2693685728654564	0.2790243532019392	0.1569172293097518	0.29468984462285336	
3881000	-1838.595891576501	-1942.4835133759125	103.88762179941166	-1942.4835133759125	0.2888985572874748	0.06923871674530342	18.418128351078476	0.033486023889490464	105.78712366479623	0.2693685728654564	0.2790243532019392	0.17985116202566415	0.271755911906941	
3882000	-1830.3396584158613	-1941.9479480379782	111.608289622117	-1941.9479480379782	0.2172804010918986	0.06923871674530342	20.985952983220635	0.03538389184946897	113.85871276755553	0.2693685728654564	0.2790243532019392	0.17985116202566415	0.271755911906941	
3883000	-1851.4048044352314	-1949.7937749782416	98.38897054301016	-1949.7937749782416	0.23323650589242936	0.06923871674530342	21.18936253495975	0.03465394392740481	100.6408418798016	0.2693685728654564	0.2790243532019392	0.17985116202566415	0.271755911906941	
3884000	-1848.7278862974943	-1955.8002532479186	107.0723669504244	-1955.8002532479186	0.2491582577869285	0.06923871674530342	17.85498002160526	0.039835220038839256	109.07672230690855	0.2693685728654564	0.2790243532019392	0.16743386231435814	0.284173211618247	
3885000	-1858.718903883162	-1954.436955042845	95.71805115968289	-1954.436955042845	0.25956885416919684	0.06923871674530342	17.85498002160526	0.03763962361024323	97.66571238453281	0.2693685728654564	0.2790243532019392	0.16743386231435814	0.284173211618247	
3886000	-1840.0858411653337	-1944.0301817667644	103.94434060143067	-1944.0301817667644	0.21036940310549304	0.06923871674530342	17.85498002160526	0.037428034909378675	105.88636453146208	0.2687365134463781	0.2790243532019392	0.16806592173343643	0.284173211618247	
3887000	-1855.031606507323	-1957.9704119871112	102.93880547978814	-1957.9704119871112	0.218285707130344	0.031079038545582964	21.308152580315397	0.036897925267943096	105.22820858845802	0.27871670748620525	0.2790243532019392	0.16806592173343643	0.27419301757841985	
3888000	-1857.1602163524904	-1960.0689722555255	102.90875590303523	-1960.0689722555255	0.22572833064930248	0.031079038545582964	21.308152580315397	0.049813812955619804	105.49829600219813	0.27871670748620525	0.2790243532019392	0.16806592173343643	0.27419301757841985	
3889000	-1838.3345373321479	-1946.2481139520978	107.91357661995	-1946.2481139520978	0.2931585793975603	0.03666841688913136	21.308152580315397	0.04066723626899222	110.30583654588028	0.27871670748620525	0.2790243532019392	0.16806592173343643	0.27419301757841985	
3890000	-1839.2906420920924	-1954.8264702271158	115.53582813502334	-1954.8264702271158	0.1606224815986042	0.03666841688913136	17.281296719344077	0.02634787916413453	117.02259175509626	0.27871670748620525	0.2790243532019392	0.16806592173343643	0.27419301757841985	
3891000	-1842.7175960954685	-1948.4011923433932	105.68359624792478	-1948.4011923433932	0.25328116918584365	0.03666841688913136	17.281296719344077	0.042083730009283817	107.63863328878534	0.27871670748620525	0.2790243532019392	0.16806592173343643	0.27419301757841985	
3892000	-1838.4440454432895	-1955.1320875350043	116.68804209171485	-1955.1320875350043	0.1470059870492701	0.03666841688913136	17.281296719344077	0.031207545873351682	118.34407784765766	0.27871670748620525	0.2790243532019392	0.16806592173343643	0.27419301757841985	
3893000	-1839.6961001952354	-1952.4004526860263	112.70435249079078	-1952.4004526860263	0.20888927912369684	0.03666841688913136	17.281296719344077	0.02946445488077301	114.30291294379627	0.27871670748620525	0.2790243532019392	0.18159067831787767	0.2606682609939786	
3894000	-1840.3102386659978	-1950.600823176155	110.29058451015736	-1950.600823176155	0.1443302192108764	0.03666841688913136	17.281296719344077	0.03096635936616715	111.93886177912438	0.27871670748620525	0.2790243532019392	0.18159067831787767	0.2606682609939786	
3895000	-1833.7676618269427	-1945.868950097367	112.10128827042418	-1945.868950097367	0.26075809486762364	0.03666841688913136	17.281296719344077	0.0345100377862926	113.85791433792541	0.27871670748620525	0.2657180767274073	0.18159067831787767	0.27397453746851047	
3896000	-1840.773265136269	-1947.2499956303388	106.47673049407001	-1947.2499956303388	0.18578082018037587	0.03666841688913136	17.281296719344077	0.028210569760200973	108.03180305143475	0.27871670748620525	0.2657180767274073	0.18159067831787767	0.27397453746851047	
3897000	-1843.7371660593917	-1951.9938005939086	108.25663453451702	-1951.9938005939086	0.2250048922066231	0.03036946293735119	22.209937022712687	0.03583007650464246	110.6125838595045	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3898000	-1853.8385335668167	-1949.485403228173	95.64686966135619	-1949.485403228173	0.2355845849597156	0.13867308224289446	22.209937022712687	0.02905013857498983	97.90135819263267	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3899000	-1871.2242130642276	-1959.7888291391448	88.56461607491734	-1959.7888291391448	0.3056722866110042	0.13867308224289446	22.209937022712687	0.05527303725117397	91.46236656999862	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3900000	-1855.1957639911777	-1952.0555641852875	96.85980019410971	-1952.0555641852875	0.23234691175646405	0.13867308224289446	22.209937022712687	0.052512753416024405	99.70632153418298	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3901000	-1861.1632012099005	-1955.5744307396574	94.41122952975684	-1955.5744307396574	0.34015828011469096	0.13867308224289446	22.209937022712687	0.04752287616274217	97.15790600605641	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3902000	-1845.9982614029034	-1943.2288735043928	97.23061210148948	-1943.2288735043928	0.23828690997587565	0.13867308224289446	22.209937022712687	0.0424123275321805	99.86351644291967	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3903000	-1849.3787855707506	-1957.4081267318588	108.02934116110816	-1957.4081267318588	0.19982659919024862	0.13867308224289446	13.24450574964821	0.0322346630261636	109.26144126110556	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3904000	-1851.953070419834	-1959.255581747996	107.30251132816207	-1959.255581747996	0.14672220353508167	0.13867308224289446	13.24450574964821	0.027010359080404937	108.35778952518139	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3905000	-1844.256549335009	-1949.7637014005918	105.50715206558294	-1949.7637014005918	0.1659248065774474	0.13867308224289446	13.24450574964821	0.035913293454046764	106.84731731868813	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3906000	-1845.1643325829873	-1949.67006305978	104.50573047679278	-1949.67006305978	0.28203256676521077	0.11447434953353477	17.34061989435453	0.04029055063359806	106.50251653458474	0.27871670748620525	0.27359626974679374	0.17371248529849123	0.27397453746851047	
3907000	-1848.8538282090724	-1949.3124735934473	100.45864538437496	-1949.3124735934473	0.2545635803844999	0.11447434953353477	14.597689197907359	0.047071869486191166	102.2440817496253	0.27871670748620525	0.27586589746391454	0.17371248529849123	0.27170490975138967	
3908000	-1842.9777960384235	-1947.8177165779327	104.83992053950918	-1947.8177165779327	0.18755507328002208	0.11447434953353477	14.597689197907359	0.04562158463012427	106.5940622846652	0.27871670748620525	0.27586589746391454	0.17371248529849123	0.27170490975138967	
3909000	-1852.949843912515	-1946.6894539788063	93.73961006629138	-1946.6894539788063	0.32614021615694044	0.11447434953353477	14.597689197907359	0.03611829831671648	95.26017047526732	0.27871670748620525	0.27586589746391454	0.17371248529849123	0.27170490975138967	
3910000	-1829.1561477806943	-1940.3949161427934	111.23876836209921	-1940.3949161427934	0.17755577352294497	0.12135584907037726	14.597689197907359	0.03049939195681607	112.59711740268585	0.27871670748620525	0.27586589746391454	0.17371248529849123	0.27170490975138967	
3911000	-1836.2650710011703	-1949.380316346176	113.11524534500552	-1949.380316346176	0.17008468458507836	0.12135584907037726	14.597689197907359	0.02843747522493535	114.40359546351934	0.2798773117008599	0.2747052932492599	0.17371248529849123	0.27170490975138967	
3912000	-1847.636857450829	-1946.0442483684803	98.40739091765127	-1946.0442483684803	0.17622423035962595	0.12135584907037726	14.597689197907359	0.03995879933423765	100.03588211730356	0.2798773117008599	0.2747052932492599	0.17371248529849123	0.27170490975138967	
3913000	-1839.1363002232454	-1947.2018787445986	108.06557852135333	-1947.2018787445986	0.218301076069054	0.12135584907037726	14.597689197907359	0.03915088158173763	109.67364375460275	0.2798773117008599	0.2747052932492599	0.17371248529849123	0.27170490975138967	
3914000	-1835.057878215761	-1946.8003934330407	111.74251521727959	-1946.8003934330407	0.2334800181618812	0.12135584907037726	14.597689197907359	0.027552157483577328	112.99923835439002	0.26922192692927027	0.2747052932492599	0.18436787007008085	0.27170490975138967	
3915000	-1829.4680981921474	-1943.7267025783565	114.2586043862091	-1943.7267025783565	0.1794340134966721	0.02681959781516407	14.597689197907359	0.027597686609224955	115.42244237867176	0.26922192692927027	0.2747052932492599	0.18436787007008085	0.27170490975138967	
3916000	-1830.8037349335218	-1940.7250356783666	109.92130074484467	-1940.7250356783666	0.1953273290580681	0.02681959781516407	14.597689197907359	0.03536845194484452	111.33322702140042	0.26922192692927027	0.2747052932492599	0.18436787007008085	0.27170490975138967	
3917000	-1829.2292437256083	-1943.0074740980344	113.77823037242612	-1943.0074740980344	0.13713275073236222	0.02681959781516407	10.985635460314501	0.03495586768695741	114.61419873746534	0.26922192692927027	0.28362425665425134	0.15702065528432993	0.29013316113214915	
3918000	-1833.152888082496	-1944.891897829443	111.73900974694692	-1944.891897829443	0.13476229350092936	0.02681959781516407	10.985635460314501	0.0393433643120009	112.69321909752472	0.26922192692927027	0.28362425665425134	0.15702065528432993	0.29013316113214915	
3919000	-1845.4819077026089	-1952.7318804097654	107.24997270715659	-1952.7318804097654	0.18506819207796563	0.0944873727754179	10.985635460314501	0.04039035000761173	108.29811339976652	0.26922192692927027	0.28362425665425134	0.15702065528432993	0.29013316113214915	
3920000	-1841.968508876448	-1950.1868765345598	108.21836765811194	-1950.1868765345598	0.15123811108439114	0.0944873727754179	10.985635460314501	0.03322592591773943	109.0712479277989	0.26922192692927027	0.28362425665425134	0.15702065528432993	0.29013316113214915	
3921000	-1845.623439158787	-1950.699462293734	105.07602313494709	-1950.699462293734	0.20310325094249013	0.10542280581003707	10.985635460314501	0.03415283263708876	105.96735389484432	0.27817625271206164	0.28362425665425134	0.14806632950153858	0.29013316113214915	
3922000	-1854.2383741764895	-1964.5074448786297	110.26907070214024	-1964.5074448786297	0.14685204371590807	0.10542280581003707	10.985635460314501	0.03420163000994386	111.16182923658957	0.27817625271206164	0.28362425665425134	0.14806632950153858	0.29013316113214915	
3923000	-1857.4007702748677	-1970.4161555470287	113.01538527216108	-1970.4161555470287	0.18293580149563507	0.10542280581003707	18.08248093900755	0.032659492353193514	114.88527355058984	0.27817625271206164	0.28362425665425134	0.14806632950153858	0.29013316113214915	
3924000	-1838.01754578147	-1949.932733778393	111.9151879969228	-1949.932733778393	0.210616495706244	0.10542280581003707	18.08248093900755	0.027347055642551354	113.60754959963201	0.27817625271206164	0.28362425665425134	0.14806632950153858	0.29013316113214915	
3925000	-1859.5133253793315	-1960.8172123150528	101.30388693572127	-1960.8172123150528	0.30490758390066003	0.09923823571506458	18.08248093900755	0.051404896880749444	103.62118853799073	0.27817625271206164	0.28362425665425134	0.14806632950153858	0.29013316113214915	
3926000	-1858.5705189787393	-1960.1035854271977	101.53306644845847	-1960.1035854271977	0.2660743820709451	0.09923823571506458	18.08248093900755	0.05020253866854171	103.8267002092567	0.27817625271206164	0.28928847172429006	0.14806632950153858	0.28446894606211043	
3927000	-1844.457415209194	-1946.2561347783178	101.79871956912372	-1946.2561347783178	0.279398334453439	0.09923823571506458	29.259390231169625	0.044049686022896405	105.1006286965844	0.27817625271206164	0.28928847172429006	0.14806632950153858	0.28446894606211043	
3928000	-1850.98697410074	-1948.5056558550614	97.51868175432122	-1948.5056558550614	0.29759743759792834	0.09923823571506458	24.97316547551571	0.05435531728094443	100.63955754519158	0.27817625271206164	0.2916957908703522	0.14806632950153858	0.2820616269160483	
3929000	-1850.0278311854402	-1946.4828164230385	96.45498523759825	-1946.4828164230385	0.3073104985137491	0.09923823571506458	24.97316547551571	0.052942732790850676	99.54952940162734	0.27817625271206164	0.2822586828505518	0.14806632950153858	0.2914987349358487	
3930000	-1855.467005428284	-1946.7883396968257	91.3213342685416	-1946.7883396968257	0.3551028355170909	0.09923823571506458	24.97316547551571	0.05621675524162144	94.47588246501203	0.27817625271206164	0.2822586828505518	0.14806632950153858	0.2914987349358487	
3931000	-1845.8527563349226	-1950.6609995015876	104.80824316666519	-1950.6609995015876	0.19174816736118677	0.09923823571506458	15.52750517805399	0.042810871791706374	106.61295726918586	0.27817625271206164	0.2822586828505518	0.14806632950153858	0.2914987349358487	
3932000	-1833.3231681430632	-1949.5486564651003	116.22548832203704	-1949.5486564651003	0.16494715086203063	0.09965118308260638	15.52750517805399	0.027580200701288794	117.59092143716636	0.27817625271206164	0.2822586828505518	0.14806632950153858	0.2914987349358487	
3933000	-1838.8918326876608	-1948.4467668797797	109.554934192119	-1948.4467668797797	0.16887533596600743	0.09965118308260638	12.494898278817212	0.04051914283817092	110.86051989515295	0.27817625271206164	0.2822586828505518	0.14806632950153858	0.2914987349358487	
3934000	-1846.9223315162435	-1953.3198259518545	106.39749443561092	-1953.3198259518545	0.1952904497655967	0.09965118308260638	11.285668757146547	0.035880997879826904	107.38367733622523	0.27817625271206164	0.29205963371296173	0.14806632950153858	0.28169778407343876	
3935000	-1836.264060975808	-1955.367026268544	119.10296529273596	-1955.367026268544	0.1450122699008513	0.09965118308260638	11.285668757146547	0.02254861043437719	119.62461378747165	0.27817625271206164	0.29205963371296173	0.14806632950153858	0.28169778407343876	
3936000	-1848.9009302868571	-1951.5172769916323	102.61634670477527	-1951.5172769916323	0.20929507459819313	0.09965118308260638	21.687864590444047	0.0305923285880575	104.82795563262444	0.27817625271206164	0.29205963371296173	0.14806632950153858	0.28169778407343876	
3937000	-1852.9389708935432	-1952.4755027662666	99.53653187272343	-1952.4755027662666	0.3206640323438135	0.09965118308260638	21.687864590444047	0.03811856437998515	101.96809294031218	0.2967889964658952	0.29205963371296173	0.14806632950153858	0.2630850403196052	
3938000	-1854.376923313359	-1956.2598346726686	101.88291135930979	-1956.2598346726686	0.2770382549467095	0.09965118308260638	21.687864590444047	0.044968104663383295	104.47972446257289	0.2858615899655306	0.26792077647828855	0.14806632950153858	0.29815130405464296	
3939000	-1849.256257639541	-1953.2560798751706	103.99982223562971	-1953.2560798751706	0.20673823119401502	0.09965118308260638	20.87038972430384	0.04623208723925718	106.5353400650953	0.2858615899655306	0.277211424219441	0.14806632950153858	0.2888606563134905	
3940000	-1845.6391925537594	-1949.0692456736076	103.43005311984835	-1949.0692456736076	0.34030514098812	0.09965118308260638	20.87038972430384	0.04513526953323094	105.94156083375614	0.2858615899655306	0.277211424219441	0.14806632950153858	0.2888606563134905	
3941000	-1840.332818751302	-1943.3950004798726	103.0621817285706	-1943.3950004798726	0.233356483477121	0.09965118308260638	20.87038972430384	0.037637495631323306	105.39202624976927	0.2858615899655306	0.277211424219441	0.14806632950153858	0.2888606563134905	
3942000	-1837.8782526734997	-1946.7251294924288	108.84687681892902	-1946.7251294924288	0.22139174732648326	0.09965118308260638	20.87038972430384	0.04434974665783172	111.34082755879408	0.2858615899655306	0.29140147256769927	0.14806632950153858	0.27467060796523224	
3943000	-1849.607374827497	-1958.1456010192508	108.53822619175375	-1958.1456010192508	0.20200323777482876	0.09965118308260638	20.87038972430384	0.03172273296360663	110.6971034872762	0.2858615899655306	0.29140147256769927	0.14806632950153858	0.27467060796523224	
3944000	-1850.8249853006319	-1955.283959580875	104.45897428024318	-1955.283959580875	0.1492834224665779	0.13440603232285178	20.87038972430384	0.0355088245843354	106.76535411837769	0.2858615899655306	0.29140147256769927	0.14806632950153858	0.27467060796523224	
3945000	-1849.4164978760716	-1948.7667822266844	99.35028435061287	-1948.7667822266844	0.22673847955608978	0.13440603232285178	12.151195958516192	0.04319592251192257	100.69972350206528	0.2858615899655306	0.29140147256769927	0.14806632950153858	0.27467060796523224	
3946000	-1838.1604096851022	-1947.9654405648412	109.80503087973891	-1947.9654405648412	0.13835605266645473	0.13440603232285178	12.151195958516192	0.03384314833292416	110.91046049294738	0.2858615899655306	0.29140147256769927	0.14806632950153858	0.27467060796523224	
3947000	-1844.9728580490857	-1949.5897553629281	104.61689731384246	-1949.5897553629281	0.19790209247952328	0.1619812233275524	12.384851597597423	0.038807493204206824	105.92419473867454	0.2858615899655306	0.29140147256769927	0.14806632950153858	0.27467060796523224	
3948000	-1849.7444207722378	-1957.4528398758916	107.70841910365384	-1957.4528398758916	0.14072518294336622	0.1619812233275524	12.384851597597423	0.033359808877240174	108.86445502505757	0.2858615899655306	0.29140147256769927	0.14806632950153858	0.27467060796523224	
3949000	-1846.056979028383	-1951.2909964732821	105.23401744489907	-1951.2909964732821	0.1422680669050195	0.1619812233275524	12.384851597597423	0.030316039506727302	106.29437844704135	0.26441394442555755	0.30479482902013416	0.14806632950153858	0.28272489705277043	
3950000	-1837.2916808940295	-1947.0255431317712	109.73386223774175	-1947.0255431317712	0.15027843280560663	0.1619812233275524	12.384851597597423	0.03257825777474767	110.86619143721556	0.26441394442555755	0.30479482902013416	0.14806632950153858	0.28272489705277043	
3951000	-1837.5942381985335	-1952.5849480094073	114.99070981087382	-1952.5849480094073	0.142974221185265	0.1867666715601676	12.384851597597423	0.02788555373574989	115.99228809961564	0.26441394442555755	0.30479482902013416	0.14806632950153858	0.28272489705277043	
3952000	-1861.2798122875029	-1957.5066924925366	96.22688020503372	-1957.5066924925366	0.2433606160454239	0.1867666715601676	14.710918274897997	0.041204468666341136	97.9675378879306	0.26441394442555755	0.2862402386894846	0.14806632950153858	0.30127948738342	
3953000	-1846.6437533037986	-1957.7480243012083	111.10427099740977	-1957.7480243012083	0.1661398364483024	0.1867666715601676	14.710918274897997	0.03910541599204733	112.79264294087702	0.26441394442555755	0.2862402386894846	0.14806632950153858	0.30127948738342	
3954000	-1836.5517487951188	-1943.7257429624103	107.17399416729148	-1943.7257429624103	0.1581350682426796	0.1867666715601676	14.710918274897997	0.03478170425127309	108.74519664556408	0.26441394442555755	0.2862402386894846	0.14806632950153858	0.30127948738342	
3955000	-1841.6245317510347	-1951.2320445734908	109.6075128224562	-1951.2320445734908	0.21324540459162253	0.1867666715601676	14.710918274897997	0.03197217400252158	111.09448975419382	0.26441394442555755	0.2862402386894846	0.14806632950153858	0.30127948738342	
3956000	-1838.1526149843023	-1943.5258346046112	105.37321962030886	-1943.5258346046112	0.14492450902366844	0.1867666715601676	14.710918274897997	0.035540219151335456	106.96599557899323	0.26441394442555755	0.2862402386894846	0.17928590998463864	0.27005990690031995	
3957000	-1863.7411589419034	-1959.8716013023295	96.13044236042597	-1959.8716013023295	0.1798588207735472	0.1867666715601676	14.710918274897997	0.04091633732962389	97.8640827590774	0.26441394442555755	0.2862402386894846	0.17928590998463864	0.27005990690031995	
3958000	-1850.6476411027077	-1948.4539255650411	97.80628446233355	-1948.4539255650411	0.27882668498452085	0.1401186425619595	14.710918274897997	0.05587275362367765	99.80482425150561	0.26441394442555755	0.2862402386894846	0.17928590998463864	0.27005990690031995	
3959000	-1840.9820790896326	-1950.2726126256346	109.29053353600192	-1950.2726126256346	0.16989957242187212	0.1401186425619595	14.710918274897997	0.029376298922574158	110.64618466677904	0.2778536969240314	0.27280048619101077	0.1538360133731253	0.2955098035118333	
3960000	-1837.6274726414063	-1939.8792974734417	102.25182483203547	-1939.8792974734417	0.21846860099031737	0.1401186425619595	17.4185144662391	0.027340581107894956	103.89631410776688	0.2778536969240314	0.2579897566100008	0.1686467429541353	0.2955098035118333	
3961000	-1843.0877316100225	-1946.7113091755382	103.6235775655156	-1946.7113091755382	0.22634035166975505	0.1401186425619595	17.4185144662391	0.05004359757115505	105.87258933223872	0.2778536969240314	0.2579897566100008	0.1686467429541353	0.2955098035118333	
3962000	-1851.2292826139635	-1947.6301201534786	96.4008375395152	-1947.6301201534786	0.21632755480254076	0.1401186425619595	12.95946119322221	0.05486074687009998	98.12248346338532	0.2778536969240314	0.2579897566100008	0.1686467429541353	0.2955098035118333	
3963000	-1843.6169324547905	-1955.5374159324579	111.92048347766745	-1955.5374159324579	0.18908925091589754	0.1401186425619595	12.95946119322221	0.03371936391393376	113.1554035712037	0.2778536969240314	0.2579897566100008	0.1686467429541353	0.2955098035118333	
3964000	-1838.8518130509465	-1952.299329596522	113.44751654557548	-1952.299329596522	0.13701066453586727	0.1401186425619595	12.95946119322221	0.03345303148661123	114.67450677978862	0.2778536969240314	0.2579897566100008	0.1686467429541353	0.2955098035118333	
